Album ID,Artist IDs,Artist(s),ID,Popularity,Query,Rank,Release Date,Song,Year
5Okv3Cw8L8y8ay57xjU8SS,['7hm0Ngouir56yhbzXu9yRH'],Keith,602FffJEffSJnWC8eHDIwv,34.0,track:98.6 artist:Keith,79.0,1967-04-01,98.6,1967.0
78hVLZZJhaXgrnfXKc6yxF,['6Tz0QRoe083BcOo2YbG9lV'],Nena,4ZhPLoMzZwewHLLjV1J15c,73.0,track:99 Luftballons artist:Nena,28.0,1983-09-23,99 Luftballons,1984.0
461UiTpF7jyEZN42oEOS5w,['1fQ46lgoUCz8FVXdTVNk0a'],Hurricane Chris,6MnFB3qurhmGs1xdjrz5Bg,53.0,track:A Bay Bay artist:Hurricane Chris,56.0,2007-06-19,A Bay Bay,2007.0
6S6RXg18OaPgkuhO7brqkf,['5g2n2H9ndqvejERtwZ1rHh'],The Rascals,3QwbKe0s8TcNclzXAXHeHy,51.0,track:A Beautiful Morning artist:The Rascals,35.0,1990-07-23,A Beautiful Morning,1968.0
4gjtwmWWKjI9p3dLUUfZEA,['6kACVPfCOnqzgfEF5ryl0x'],Johnny Cash,2K9HIbwDrjsOJ0dkKgZd1C,38.0,track:A Boy Named Sue artist:Johnny Cash,36.0,1954-01-01,A Boy Named Sue,1969.0
1b65R3vz02Asj7XVnV2872,['71lGEtP9qYXDsSXjfexTqO'],Sonny ,35NI9WDsjWlIMmrabnvn0Z,25.0,track:A Cowboy s Work Is Never Done artist:Sonny ,70.0,1990-04-24,A Cowboy s Work Is Never Done,1972.0
099le4PQZ57X2LY9xVNOpc,['19ra5tSw0tWufvUp8GotLo'],George Michael,39DqTVfPph3ec294yrTKn7,31.0,track:A Different Corner artist:George Michael,98.0,1986-07-01,A Different Corner,1986.0
3WGhDlddrE9npY07UYyA7D,['73JBR5s2PVvUjGu6tIqjqx'],Walter Murphy  ,0twd28NSehiz5u46moeD9N,35.0,track:A Fifth of Beethoven artist:Walter Murphy  ,10.0,1976-10-31,A Fifth of Beethoven,1976.0
7utciXyZzFAXrLFl2PAoBA,['4sj6D0zlMOl25nprDJBiU9'],Andy Williams,3749Oj8B23XIZMSPt27Oso,6.0,track:A Fool Never Learns artist:Andy Williams,96.0,1962-01-01,A Fool Never Learns,1964.0
3YhgdRfaZrVIOORGK9SNiV,['4lxfqrEsLX6N1N4OCSkILp'],Phil Collins,3GDUInBurDXWZqbvHXb9U3,37.0,track:A Groovy Kind of Love artist:Phil Collins,29.0,1990-07-15,A Groovy Kind of Love,1988.0
78Znpw30PQuHhWxSRb7Qjk,['16QtUGLCcAypi0eZJsu0zd'],The Mindbenders,6TDsji5qDiP9BzGJJfpqfB,6.0,track:A Groovy Kind of Love artist:The Mindbenders,20.0,2010-11-16,A Groovy Kind of Love,1966.0
6wCttLq0ADzkPgtRnUihLV,['3WrFJ7ztbogyGnTHbHJFl2'],The Beatles,5J2CHimS7dWYMImCHkEFaJ,67.0,track:A Hard Day s Night artist:The Beatles,13.0,1964-07-10,A Hard Day s Night,1964.0
0kCoPS2wBHqcJTqTGuscpw,['0Vb58Af8wSQgyAhiivWkvl'],The Bangles,396XmBVmfiRyRKuaohvnRV,0.0,track:A Hazy Shade of Winter artist:The Bangles,35.0,2009-03-30,A Hazy Shade of Winter,1988.0
0E5IKYhiKgbYQkmfsFonbZ,"['35U9lQaRWSQISxQAB94Meo', '0tcbedGX7n5UHrMhVsGmIU']",America,54eZmuggBFJbV7k248bTTt,77.0,track:A Horse with No Name artist:America,27.0,1972-01-01,A Horse with No Name,1972.0
3vaS5dLwGK40fAcq4VRLps,['6I7tqjEzznFPrardDfvsvq'],Gene McDaniels,4s9qKAu0wMyIWVUB7Cuv3j,35.0,track:A Hundred Pounds of Clay artist:Gene McDaniels,26.0,1961-08-21,A Hundred Pounds of Clay,1961.0
2tfm2l4iFFJx9uWNQzsjIR,['3ltFy7g6KKQPPttsdOMlq3'],Jo Dee Messina,346ix9bZEslHEbXOe2GesO,7.0,track:A Lesson in Leavin  artist:Jo Dee Messina,93.0,2010-11-09,A Lesson in Leavin ,1999.0
2Xy4kclO1HRW9TGMPgpK2B,['320EPCSEezHt1rtbfwH6Ck'],The Monkees,4esjgEE7Z1FbIoGobLxjfi,22.0,"track:A Little Bit Me, a Little Bit You artist:The Monkees",60.0,1967-05-22,"A Little Bit Me, a Little Bit You",1967.0
5xaO5LTGfam2CKABBpcl1O,['2Mhi3jfuRSdbVZPdjqsnnN'],Dr. Hook,7dd8EHZ9NkCSaY2X9Wyt8P,35.0,track:A Little Bit More artist:Dr. Hook,46.0,1976-06-04,A Little Bit More,1976.0
4hDdZmFnalz3MGjVv0daFh,['0MHgLfmQdutffmvWe5XBTN'],Burl Ives,3XhTHMleuyoQCP8jxOeIhD,23.0,track:A Little Bitty Tear artist:Burl Ives,46.0,1994-01-01,A Little Bitty Tear,1962.0
1ueVqnd8GuQ8qi2kyr2uCa,['4BoRxUdrcgbbq1rxJvvhg9'],Olivia Newton-John,2g5egJm0qwJPKgpblzIHlI,40.0,track:A Little More Love artist:Olivia Newton-John,17.0,1978-01-01,A Little More Love,1979.0
5qnCTen7cFDXAkuk4vdMCU,['2nvKpWcP8etYTq4JrRiUiy'],Cliff Richard,6l6hiVkntilDYCAWU954gV,22.0,track:A Little in Love artist:Cliff Richard,61.0,1980-01-01,A Little in Love,1981.0
007DWn799UWvfY1wwZeENR,['1URnnhqYAYcrqrcwql10ft'],21 Savage,2t8yVaLvJ0RenpXUIAC52d,78.0,track:A Lot artist:21 Savage,42.0,2018-12-21,A Lot,2019.0
0Jkqv4qmznXpfa0tLzxG23,['6OQrOpxSIfPai3cFaN4v4P'],Sheila E.,5R6ol4f8WCUCWNrB7Ymf99,46.0,track:A Love Bizarre artist:Sheila E.,83.0,1985-01-01,A Love Bizarre,1986.0
0UKrvsBK4kyLt5L4LdPF9l,['7d7q5Y1p2QWS4QRAhTQR5E'],Anne Murray,2ZMVTfvCziy8qzSMgpD8Cz,36.0,track:A Love Song artist:Anne Murray,80.0,1974-01-01,A Love Song,1974.0
4fRZNOawjx1uzGLN3VhAZ4,['55Aa2cqylxrFIXC767Z865'],Lil Wayne,1xPW9rS8dkuJP46WBTqU2C,62.0,track:A Milli artist:Lil Wayne,43.0,2008-01-01,A Milli,2008.0
5qNoX0rjnuTFYhLpIPv2NP,['2aWMpUpxRV3pGXVdr6Srp9'],Jimmy Charles,0Rug2TM2tF8IUWYwK4jneD,14.0,track:A Million to One artist:Jimmy Charles,55.0,1990-07-12,A Million to One,1960.0
1WqC1w0Xsk7IVErO0vLeR5,['3BmGtnKgCSGYIUhmivXKWX'],Kelly Clarkson,1fuYq18uytyFMyBrFoUu6f,20.0,track:A Moment Like This artist:Kelly Clarkson,39.0,2002-01-10,A Moment Like This,2002.0
1YQ5V21NSxR9ZauQ3RUbfZ,['4S9EykWXhStSc15wEx8QFK'],Celine Dion,2FTZeRHQ4gRPViPMpWL9uX,67.0,track:A New Day Has Come artist:Celine Dion,91.0,2001-01-01,A New Day Has Come,2002.0
6FaDCE5IxXXMXVn3etukKq,['1qyAl8T6GTcaOViaI7fs1j'],Son by Four,28upjDakWVnHAgW2anm273,65.0,track:A Puro Dolor artist:Son by Four,61.0,2000-05-23,A Puro Dolor,2000.0
5BiQSxjnQuQgTb0FCOQPJe,"['32LHRiof0sa4taYew9i3Fa', '2ttm3uT0N1RN7vwKv1pQgh']",Dinah Washington  ,4ydSzWwxqtNdP4VPfQe8bf,44.0,track:A Rockin  Good Way (To Mess Around and Fall in Love) artist:Dinah Washington  ,75.0,1960-07-05,A Rockin  Good Way (To Mess Around and Fall in Love),1960.0
7m8JwiXdpiR01n6TdWozcY,['7nwUJBm0HE4ZxD3f5cy5ok'],Aretha Franklin,3pi27Gt4NetgWmEMFOCjBQ,47.0,track:A Rose Is Still a Rose artist:Aretha Franklin,95.0,1998-03-10,A Rose Is Still a Rose,1998.0
2G4AUqfwxcV1UdQjm2ouYr,['4gzpq5DPGxSnKTe4SA8HAU'],Coldplay,0FDzzruyVECATHXKHFs9eJ,78.0,track:A Sky Full of Stars artist:Coldplay,51.0,2014-05-19,A Sky Full of Stars,2014.0
4zLchzG29ngh0MJgiy5GQx,['6O74knDqdv3XaWtkII7Xjp'],Boyz II Men,6FuJokk9FHx0E00SZ8ib8X,53.0,track:A Song for Mama artist:Boyz II Men,30.0,1997-03-23,A Song for Mama,1998.0
02jVRFUoZmPrtQdVtY2geM,['2UQwwYBLBvtpGHTMYzTgHi'],Chad ,5xM7bDmr2KUynKX6OfZufi,47.0,track:A Summer Song artist:Chad ,50.0,1965-01-01,A Summer Song,1964.0
4BsHA0gJGNXXtl4QXaq7Us,['6ZzOIAEw7joAghyA80c6D0'],Billy Vaughn,39tiEmJyiZnGoNo6u86pLl,34.0,track:A Swingin  Safari artist:Billy Vaughn,83.0,1992-01-20,A Swingin  Safari,1962.0
5e7T2qUigzt0oIr50KsOld,['5ILrArfIV0tMURcHJN8Q07'],Vanessa Carlton,4w1lzcaoZ1IC2K5TwjalRP,76.0,track:A Thousand Miles artist:Vanessa Carlton,6.0,2002-04-30,A Thousand Miles,2002.0
15yvc643iYfQtb6zh9NEJo,['7H55rcKCfwqkyDFH9wpKM6'],Christina Perri,6lanRgr6wXibZr8KgzXxBl,80.0,track:A Thousand Years artist:Christina Perri,87.0,2011-10-18,A Thousand Years,2012.0
08pcOepE6bfonEfT07TUmL,['218kRJZ7FJs0hWIk8Ynzhz'],Charlie Rich,6AUQVVamUbyLZ5neJNiq5n,22.0,track:A Very Special Love Song artist:Charlie Rich,89.0,1970-01-01,A Very Special Love Song,1974.0
4P6rgSkSEXFGrpTk9NZUAj,['0lZoBs4Pzo7R89JM9lxwoT'],Duran Duran,6I4snLrVOrJsLdd43isc27,59.0,track:A View to a Kill artist:Duran Duran,35.0,1989-11-13,A View to a Kill,1985.0
62UmCTr69BJK8zHNH67KX5,['0YJh7LL1SsLgWfSXjIFbfg'],Horst Jankowski,3msjvrkCvIzUNJHULcAafN,41.0,track:A Walk in the Black Forest artist:Horst Jankowski,47.0,1964-03-20,A Walk in the Black Forest,1965.0
73anEcke1iGiFLxWhXnco8,['1SQRv42e4PjEYfPhS0Tk9E'],The Kinks,5e3isD5st7PGYzSJuoRSIV,55.0,track:A Well Respected Man artist:The Kinks,100.0,1965-03-05,A Well Respected Man,1966.0
16cvzyvunqoYiyr6j34ICO,['0GbqW5TJr7n4is453VOY4C'],Procol Harum,1cmjxqobVTrgAiJ0btAleN,45.0,track:A Whiter Shade of Pale artist:Procol Harum,38.0,1967-05-12,A Whiter Shade of Pale,1967.0
2utmprJOfjPVxqT6CV85wk,"['49iKbKGqgn8OESkW5WduX0', '3J9tQvcK0bY3CcVcgRELxH']",Peabo Bryson  ,6x8l2BP4q7CTMmlVSTnlbU,10.0,track:A Whole New World artist:Peabo Bryson  ,18.0,1991-01-01,A Whole New World,1993.0
38993ejU6at3J4b0fxIien,"['0NyzfcGDZZ6GM25EBG9BYK', '1VQ7baxc9Okx2YuRnpKMMR']",Raydio,0DEwNI2DgasX1eprqCivJk,49.0,track:A Woman Needs Love (Just Like You Do) artist:Raydio,16.0,1981-01-01,A Woman Needs Love (Just Like You Do),1981.0
5qUlPoDmNxCSzqVx81RDLJ,['3DiDSECUqqY1AuBP8qtaIa'],Alicia Keys,0rimetBQIYXE3uMCbuXBUa,44.0,track:A Woman s Worth artist:Alicia Keys,51.0,2001-06-05,A Woman s Worth,2002.0
2Eabt9Pi7zWreJJxcNkIw6,['6lHC2EQMEMZiEmSfFloarn'],Peter ,1A0j6qANKHgk7VZ6uvYO06,44.0,track:A World Without Love artist:Peter ,30.0,2001-02-04,A World Without Love,1964.0
3btVhknqDeGAEd1Qj7lL57,['2iE18Oxc8YSumAU232n4rW'],The Jackson 5,6wDviYDtmSDZ0S6TVMM9Vc,64.0,track:ABC artist:The Jackson 5,15.0,1970-05-08,ABC,1970.0
5hEPstUqc8b4ySF5LCmR5M,['6G39Gakqv1r26pZzijSWti'],George Hamilton IV,5bA26v8eeZrbHJpD4YPKAX,47.0,track:Abilene artist:George Hamilton IV,94.0,1963-12-17,Abilene,1963.0
0afS7TjKOoq8LzTx9CgOnu,['6QtGlUje9TIkLrgPZrESuk'],Steve Miller B,2E2ZVy2fxslpAUgbb4zu84,65.0,track:Abracadabra artist:Steve Miller B,9.0,1982-01-01,Abracadabra,1982.0
4BcmNEt6VK0KBVsVY8yClD,['306JHpIRGVaQd6OltnOzUO'],Nine Days,3mNecsYFb6LQg7822DPXCP,67.0,track:Absolutely (Story of a Girl) artist:Nine Days,35.0,2000-05-16,Absolutely (Story of a Girl),2000.0
4tmHHhMp9HKkK5BzPQmNKU,['0yNy8fi1yBBq526E6mx4Zs'],Orianthi,0M45YYpFECO0xvXlKgQ7sE,45.0,track:According to You artist:Orianthi,55.0,2009-01-01,According to You,2010.0
2Rh2JyaBjJwPMFR9Dl60nV,['60rpJ9SgigSd16DOAG7GSa'],Billy Ray Cyrus,2EoIt9vdgFRNW03u5IvFsQ,65.0,track:Achy Breaky Heart artist:Billy Ray Cyrus,15.0,1992-01-01,Achy Breaky Heart,1992.0
6zzs0HMzEPRotJaEJe8uwJ,['37hAfseJWi0G3Scife12Il'],City Girls,3A2yGHWIzmGEIolwonU69h,72.0,track:Act Up artist:City Girls,68.0,2018-11-16,Act Up,2019.0
0BeNwL2U8jk6pYMNP1sfQj,['2rblp9fJo16ZPTcKDtlmKW'],Hammer,46jqxETXUwgLRsoMGuwFLa,37.0,track:Addams Groove artist:Hammer,76.0,1996-10-01,Addams Groove,1992.0
6Nft5QnHcxYvLwAQc3mo8O,['2AVVj8ezW2mJ0v8u7XydiF'],Saving Abel,3pxCXv0NACYfYnLjFcQW5D,68.0,track:Addicted artist:Saving Abel,97.0,2008-01-01,Addicted,2008.0
73bPiJRwVPkE8dpyCikfFd,"['530Sdm7eqqzWBdDmILMgnu', '0tO3KaRy0ZACd8XJYT3IX2']",Robert Palmer,5izGeTxueiFX1UPFGohY9w,68.0,track:Addicted to Love artist:Robert Palmer,10.0,1985-01-01,Addicted to Love,1986.0
2qDd6KcV4L5MfBSIrjDWZ0,"['0HCeK90YUyjWi0utTPYXw1', '3PyWEKLWI0vHPmoNrIX0QE']",Truth Hurts  ,36jSIOSE72neBbKntCthqw,55.0,track:Addictive artist:Truth Hurts  ,40.0,2002-01-01,Addictive,2002.0
5qC5YqtLMlsm5Pyl6GtfpP,['4NgNsOXSwIzXlUIJcpnNUp'],Sarah McLachlan,0rl84FuazRHYmK72krdmA1,55.0,track:Adia artist:Sarah McLachlan,20.0,1997-08-29,Adia,1998.0
5SL9nXZYZZl68bHwaM8uLa,['6KImCVD70vtIoJWnq6nGn3'],Harry Styles,1M4qEo4HE3PRaCOM7EXNJq,72.0,track:Adore You artist:Harry Styles,6.0,2019-12-06,Adore You,2020.0
3RDqXDc1bAETps54MSSOW0,['5YGY8feqx7naU7z4HrwZM6'],Miley Cyrus,5AnCLGg35ziFOloEnXK4uu,70.0,track:Adore You artist:Miley Cyrus,100.0,2013-10-04,Adore You,2014.0
21XMv0TCsnhWPt7MNVvkzD,['360IAlyVv4PCEVjgyMZrxK'],Miguel,25cUhiAod71TIQSNicOaW3,66.0,track:Adorn artist:Miguel,97.0,2012-09-28,Adorn,2012.0
21XMv0TCsnhWPt7MNVvkzD,['360IAlyVv4PCEVjgyMZrxK'],Miguel,25cUhiAod71TIQSNicOaW3,66.0,track:Adorn artist:Miguel,84.0,2012-09-28,Adorn,2013.0
59SwH7Ez6Gztywrcnvmx6n,['77tT1kLj6mCWtFNqiOmP9H'],Hall ,3sIsG7vDZr17BVimMeZZQS,51.0,track:Adult Education artist:Hall ,70.0,1983-01-01,Adult Education,1984.0
1TbYQD52H9tKtZine3mHHJ,"['4gzpq5DPGxSnKTe4SA8HAU', '4YXycRbyyAE0wozTk7QMEq']",Coldplay,2So9pYqQ0JWvFhasJfI871,47.0,track:Adventure of a Lifetime artist:Coldplay,95.0,2015-12-03,Adventure of a Lifetime,2016.0
1fex8OIA1nNmC33xTEdeqc,['6IFXsrXBpwbIqtOUOiAa3p'],Rick Springfield,6VtP2yma4hAdriyLHAunYN,34.0,track:Affair of the Heart artist:Rick Springfield,57.0,1981-01-01,Affair of the Heart,1983.0
62U7xIHcID94o20Of5ea4D,['0PFtn5NtBbbUNbU9EAmIWF'],Toto,2374M0fQpWi3dLnB54qaLX,83.0,track:Africa artist:Toto,24.0,1982-04-08,Africa,1983.0
3srdrIrP3V7LTmRujRfLhK,"['72OaDtakiy6yFqkt4TsiFt', '5xWPOujQqd4wXyB08slZ9Z']",Cher  ,0ACu78PvVsOFYIKgRkKbGZ,63.0,track:After All artist:Cher  ,79.0,1989-01-01,After All,1989.0
4RLVTxnuVN5ZWZqBFnaaQt,['4QQgXkCYTt3BlENzhyNETg'],Earth,3cfnGXJ9bmiWvFqEO6ff8B,67.0,track:After the Love Has Gone artist:Earth,38.0,1979-06-01,After the Love Has Gone,1979.0
4lP8GmwpYrxnIFV4KU2eTY,['17XXKfRBMCWvLrqGoNkJXm'],Engelbert Humperdinck,2XeE7DqoZLiQ5J6A4bOcyc,7.0,track:After the Lovin  artist:Engelbert Humperdinck,61.0,2003-01-01,After the Lovin ,1977.0
3bF75h2NG3y918xMulJ2UI,['5jJcbGPjjyEhAoU02ynHaA'],Nelson,3VWGHiQO7fArciqoKB2DSx,46.0,track:After the Rain artist:Nelson,56.0,1990-06-26,After the Rain,1991.0
3hjRItdtFwIhvrcemrj8Ec,['66QeIFuFJDNCImNHlFzrY1'],Starl,3uLk0uQ4zMS26h89Of8XOD,62.0,track:Afternoon Delight artist:Starl,12.0,1976-07-01,Afternoon Delight,1976.0
7qIuZgsMkRuh7rzi4qVcpg,['4qwGe91Bz9K2T8jXTZ815W'],Janet Jackson,0IaMMHVbpJ0LrRAeigWOXr,60.0,track:Again artist:Janet Jackson,74.0,1993-05-18,Again,1993.0
7qIuZgsMkRuh7rzi4qVcpg,['4qwGe91Bz9K2T8jXTZ815W'],Janet Jackson,0IaMMHVbpJ0LrRAeigWOXr,60.0,track:Again artist:Janet Jackson,12.0,1993-05-18,Again,1994.0
7aiQ0WWBBC0HzeI0PgGYJs,['5gznATMVO85ZcLTkE9ULU7'],Lenny Kravitz,5c1QJAiC3773EwiZLwHf5x,69.0,track:Again artist:Lenny Kravitz,9.0,2000-01-01,Again,2001.0
3YhgdRfaZrVIOORGK9SNiV,['4lxfqrEsLX6N1N4OCSkILp'],Phil Collins,61N8sBOfE9iM0uRhInFnKN,44.0,track:Against All Odds (Take a Look at Me Now) artist:Phil Collins,5.0,1990-07-15,Against All Odds (Take a Look at Me Now),1984.0
2Go2GZ8qMznHdAoLO1cG4W,['485uL27bPomh29R4JmQehQ'],Bob Seger ,1SWmFiFSIBoDbQJjNKC7SR,65.0,track:Against the Wind artist:Bob Seger ,51.0,1980-02-25,Against the Wind,1980.0
7E6NcA2Ae2bqWAAdReCTYF,['7MpUvihmfilIxyN20kXwQj'],Ray Stevens,7H2lC3ngVhTdfKy8qqweeW,8.0,track:Ahab the Arab artist:Ray Stevens,61.0,1969-01-01,Ahab the Arab,1962.0
19lVMS3ZOoJi5CdRKvoOiP,['0TImkz4nPqjegtVSMZnMRq'],TLC,5kVSEpbyuLIVuPM1i2KivC,47.0,track:Ain t 2 Proud 2 Beg artist:TLC,36.0,1992-02-25,Ain t 2 Proud 2 Beg,1992.0
6mrE3jHtD2LLIskZ2XXRcd,['3lPQ2Fk5JOwGWAF3ORFCqH'],John Cougar,4z8D58IC56O0JH2B818SkX,59.0,track:Ain t Even Done with the Night artist:John Cougar,63.0,1980-01-01,Ain t Even Done with the Night,1981.0
5lPTpJorZZwS5pI9C0socS,['5TbXjzD8tYgMD5JU2g2F8q'],Joe Tex,0XXjBRi5sNWojqxmYJGiA2,36.0,track:Ain t Gonna Bump No More (With No Big Fat Woman) artist:Joe Tex,86.0,1969-01-01,Ain t Gonna Bump No More (With No Big Fat Woman),1977.0
4sgYpkIASM1jVlNC8Wp9oF,['74XFHRwlV6OrjEM0A2NCMF'],Paramore,1j8z4TTjJ1YOdoFEDwJTQa,74.0,track:Ain t It Fun artist:Paramore,47.0,2013-04-05,Ain t It Fun,2014.0
1eqm8uDzngK88EvMfp4MOm,"['2DlGxzQSjYe5N6G9nkYghR', '1J2VVASYAamtQ3Bt8wGgA6', '1pYxANcOtFZSECxACjmCE8']",Jennifer Lopez  ,5ahFyKndeg1hqfmNumL3WF,58.0,track:Ain t It Funny (Murder Remix) artist:Jennifer Lopez  ,13.0,2002-02-05,Ain t It Funny (Murder Remix),2002.0
7tZt4EApjs2MSzt0OJ1vaT,"['0rXI0q8Cahq6numvPlloaq', '3RwQ26hR2tJtA8F9p2n7jG']",Diana Ross,4nop5UmWUqnlxkQ4kvG3Rp,40.0,track:Ain t No Mountain High Enough artist:Diana Ross,6.0,1968-11-08,Ain t No Mountain High Enough,1970.0
5LqviduT0g0J0ypFrFSwCE,"['3koiLjNrgRTNbOwViDipeA', '75jNCko3SnEMI5gwGqrbb8']",Marvin Gaye  ,7tqhbajSfrz2F7E1Z75ASX,80.0,track:Ain t No Mountain High Enough artist:Marvin Gaye  ,87.0,1967-08-29,Ain t No Mountain High Enough,1967.0
0zRJsgzHZUUdk8Rjk6Segd,['1l7ZsJRRS8wlW3WfJfPfNS'],Christina Aguilera,7huo2wvrCgRucUsjdSDLQV,65.0,track:Ain t No Other Man artist:Christina Aguilera,32.0,2006-08-14,Ain t No Other Man,2006.0
3qCBQAEvMj0pNi4027M5uK,['3iQM78Xg0wJnGZhgVNLPmY'],McFadden ,6aWIMYpC15wrCJ5RbwQjVD,16.0,track:Ain t No Stoppin  Us Now artist:McFadden ,65.0,1972-01-01,Ain t No Stoppin  Us Now,1979.0
6N8uPmDqbgXD3ztkCCfxoo,['1ThoqLcyIYvZn7iWbj8fsj'],Bill Withers,1k1Bqnv2R0uJXQN4u6LKYt,77.0,track:Ain t No Sunshine artist:Bill Withers,23.0,1971-05-01,Ain t No Sunshine,1971.0
1W5oH92CAJaKPq4TRwFmoa,['5UloVKzUNJcjORzhhTWWiJ'],The Four Tops,1mTinJ7fR2WAFcQysaPhQG,0.0,track:Ain t No Woman (Like the One I ve Got) artist:The Four Tops,60.0,2005-09-27,Ain t No Woman (Like the One I ve Got),1973.0
1E8WkSznQgZJWDPF6S1fn5,['0XKOBt59crntr7HQXXO8Yz'],Brooks ,5dPSCeB8Ly3RxNLme5bomi,51.0,track:Ain t Nothing  bout You artist:Brooks ,71.0,2001-04-17,Ain t Nothing  bout You,2001.0
1i1HqvvJk7zGpNDygYlXQd,"['3koiLjNrgRTNbOwViDipeA', '75jNCko3SnEMI5gwGqrbb8']",Marvin Gaye  ,37soQoNhEEIrhhYgHWK1xU,53.0,track:Ain t Nothing Like the Real Thing artist:Marvin Gaye  ,57.0,1968-01-01,Ain t Nothing Like the Real Thing,1968.0
3RE8NUULcBzFvVtCmlI4lb,['3RwQ26hR2tJtA8F9p2n7jG'],The Temptations,4CoGNqLap7UGU5Q3VdKug0,66.0,track:Ain t Too Proud to Beg artist:The Temptations,39.0,1966-01-01,Ain t Too Proud to Beg,1966.0
3CY1flJJiT7wafbRpQRMpi,"['0U2mUJuJkthantMGmsJygP', '20oZGZ1A9cCSkDtifcp3ka']",Jerry Butler  ,5ehrJB4xFea5kph6jVoWtS,38.0,track:Ain t Understanding Mellow artist:Jerry Butler  ,84.0,1992-01-01,Ain t Understanding Mellow,1972.0
4HUUHHXBXImwksfbSPqE7q,"['2gBjLmx6zQnFGQJCAQpRgw', '07W0YfsvHM7Mw7Bq48Mb0A', '7k5N7JJKEPUPQfK8whGITe', '6kD993mKIytiN9sE6VyRfa']",Nelly  ,7kAFSrTIOiVZ0gnHBuAH3l,61.0,track:Air Force Ones artist:Nelly  ,40.0,2002-06-25,Air Force Ones,2003.0
7apLPYT8szV1IqTxyVSy5P,"['5ndkK3dpZLKtBklKjxNQwT', '6Rx1JKzBrSzoKQtmbVmBnM']",B.o.B  ,6lV2MSQmRIkycDScNtrBXO,76.0,track:Airplanes artist:B.o.B  ,6.0,2010-04-27,Airplanes,2010.0
3urDRAgl1axN69365HJD4j,"['78SZetGidiOyErFwdWTmgQ', '3IyfctCj9AKUFLBSPsY7Qi', '5CXtG3UM19DozdE0abXXNa']",Emilio Pericoli,35otfav3M63FLEaANURKP0,10.0,track:Al di là artist:Emilio Pericoli,48.0,2013-09-24,Al di là,1962.0
6DGZdMi124iOOih9GMlhN2,['1HY2Jd0NmPuamShAr6KMms'],Lady Gaga,4lwavw59UjXUPJZtKNdFYp,62.0,track:Alejandro artist:Lady Gaga,33.0,2009-08-05,Alejandro,2010.0
1I5H0kXxePgiHJMFNhJws3,['2JSjCHK79gdaiPWdKiNUNp'],Dionne Warwick,6EJ0F4b1ZRm0auBsRYAO47,30.0,track:Alfie artist:Dionne Warwick,44.0,1967-01-01,Alfie,1967.0
4YimfceN1R0nOS9CefIFhm,['6hN9F0iuULZYWXppob22Aj'],Simple Minds,2x5IXUFOcvvBUtEpnCBNlp,66.0,track:Alive and Kicking artist:Simple Minds,17.0,1985-01-01,Alive and Kicking,1986.0
17mrdLXkhmlY36jRm9cUbw,['1QtIfAa6y7w2JhxYJhYeUG'],Color Me Badd,4XmsMIMjvDIFEjeY3ycMzW,55.0,track:All 4 Love artist:Color Me Badd,9.0,1991-07-23,All 4 Love,1992.0
2Gf7TGoOt6FyRi7p32OzUM,['6JL8zeS1NmiOftqZTRgdTz'],Meghan Trainor,0ifSeVGUr7py5GggttDhXw,62.0,track:All About That Bass artist:Meghan Trainor,8.0,2014-06-30,All About That Bass,2014.0
2Gf7TGoOt6FyRi7p32OzUM,['6JL8zeS1NmiOftqZTRgdTz'],Meghan Trainor,0ifSeVGUr7py5GggttDhXw,62.0,track:All About That Bass artist:Meghan Trainor,28.0,2014-06-30,All About That Bass,2015.0
2NGdpRuh0JgRLrdAK8AyNR,"['2jS7I1u7BpgWT9ssG62Zr1', '6Ufm4BHf4ZdolpvcvYgH2S', '0A1FSG9WZ2dQ5JSkQYJHIp']",Lisa Stansfield,1DapqOfkDAQCiKnvfwKo0g,64.0,track:All Around the World artist:Lisa Stansfield,21.0,1989-01-01,All Around the World,1990.0
3Qw0UJD0P5Kbof20UGCCNy,"['1VPr8y4GGZJBtWyaoLdYUT', '7urq0VfqxEYEEiZUkebXT4']",Allure  ,3Vqi9EyGo1G38Klj6vt4bM,39.0,track:All Cried Out artist:Allure  ,43.0,1997-02-01,All Cried Out,1997.0
3Qw0UJD0P5Kbof20UGCCNy,"['1VPr8y4GGZJBtWyaoLdYUT', '7urq0VfqxEYEEiZUkebXT4']",Allure  ,3Vqi9EyGo1G38Klj6vt4bM,39.0,track:All Cried Out artist:Allure  ,84.0,1997-02-01,All Cried Out,1998.0
3kDq0nsk9B7EJ9MhaPXuqj,"['1vgjN6nIPNKiiQGE9PtzTT', '1iQS32l0NPcZeJKVrvayS2']",Lisa Lisa ,2Q0HXXMkR28ZZkyX30UmLc,33.0,track:All Cried Out artist:Lisa Lisa ,61.0,1985-01-01,All Cried Out,1986.0
08G3mGQXuHItbbsFAz50gJ,['1SQRv42e4PjEYfPhS0Tk9E'],The Kinks,78JmElAFmrPNhLjovDR9Jm,68.0,track:All Day and All of the Night artist:The Kinks,62.0,1964-10-02,All Day and All of the Night,1965.0
